t,des_c1,des_c2,des_c3,act_c1,act_c2,act_c3,err_c1,err_c2,err_c3,pose_x,pose_y,pose_z
23.7,0.145,0.0,0.0,0.11529691604495582,0.0,0.0,0.029703083955044174,0.0,0.0,0.0,0.0,0.0
23.8,0.145,0.0,0.0,0.11568820237935633,0.0,0.0,0.029311797620643662,0.0,0.0,0.0,0.0,0.0
23.9,0.145,0.0,0.0,0.1160743488304992,0.0,0.0,0.028925651169500785,0.0,0.0,0.0,0.0,0.0
24.0,0.145,0.0,0.0,0.11645538640109489,0.0,0.0,0.028544613598905103,0.0,0.0,0.0,0.0,0.0
24.1,0.145,0.0,0.0,0.11683150589899491,0.0,0.0,0.02816849410100508,0.0,0.0,0.0,0.0,0.0
24.2,0.145,0.0,0.0,0.11720258852529171,0.0,0.0,0.02779741147470828,0.0,0.0,0.0,0.0,0.0
24.3,0.145,0.0,0.0,0.11756869658505477,0.0,0.0,0.02743130341494522,0.0,0.0,0.0,0.0,0.0
24.4,0.145,0.0,0.0,0.11793011381460794,0.0,0.0,0.02706988618539205,0.0,0.0,0.0,0.0,0.0
24.5,0.145,0.0,0.0,0.11828666532801879,0.0,0.0,0.026713334671981198,0.0,0.0,0.0,0.0,0.0
24.6,0.145,0.0,0.0,0.11863856512813575,0.0,0.0,0.026361434871864237,0.0,0.0,0.0,0.0,0.0
24.7,0.145,0.0,0.0,0.11898584563617527,0.0,0.0,0.026014154363824718,0.0,0.0,0.0,0.0,0.0
24.8,0.145,0.0,0.0,0.11932855152387808,0.0,0.0,0.025671448476121905,0.0,0.0,0.0,0.0,0.0
24.9,0.145,0.0,0.0,0.1196667404342759,0.0,0.0,0.02533325956572409,0.0,0.0,0.0,0.0,0.0
25.0,0.145,0.0,0.0,0.12000053600021966,0.0,0.0,0.024999463999780328,0.0,0.0,0.0,0.0,0.0
25.1,0.14,0.0,0.0,0.12032979038866783,0.0,0.0,0.019670209611332187,0.0,0.0,0.0,0.0,0.0
25.2,0.14,0.0,0.0,0.1206547870248377,0.0,0.0,0.019345212975162313,0.0,0.0,0.0,0.0,0.0
25.3,0.135,0.0,0.0,0.1209147858730377,0.0,0.0,0.014085214126962314,0.0,0.0,0.0,0.0,0.0
25.4,0.135,0.0,0.0,0.12117477103483769,0.0,0.0,0.01382522896516232,0.0,0.0,0.0,0.0,0.0
25.5,0.13,0.0,0.0,0.12143477955763769,0.0,0.0,0.008565220442362312,0.0,0.0,0.0,0.0,0.0
25.6,0.13,0.0,0.0,0.12169477893623769,0.0,0.0,0.008305221063762316,0.0,0.0,0.0,0.0,0.0
25.7,0.125,0.0,0.0,0.1219547850592377,0.0,0.0,0.003045214940762306,0.0,0.0,0.0,0.0,0.0
25.8,0.125,0.0,0.0,0.1222147909248377,0.0,0.0,0.0027852090751623038,0.0,0.0,0.0,0.0,0.0
25.9,0.125,0.0,0.0,0.1224748468352377,0.0,0.0,0.0025251531647623032,0.0,0.0,0.0,0.0,0.0
26.0,0.125,0.0,0.0,0.12273480281203769,0.0,0.0,0.002265197187962309,0.0,0.0,0.0,0.0,0.0
26.1,0.12,0.0,0.0,0.12299478402963769,0.0,0.0,-0.0029947840296376954,0.0,0.0,0.0,0.0,0.0
26.2,0.12,0.0,0.0,0.1232547934390377,0.0,0.0,-0.003254793439037701,0.0,0.0,0.0,0.0,0.0
26.3,0.115,0.0,0.0,0.1229948065144377,0.0,0.0,-0.007994806514437694,0.0,0.0,0.0,0.0,0.0
26.4,0.11,0.0,0.0,0.1227347943776377,0.0,0.0,-0.012734794377637693,0.0,0.0,0.0,0.0,0.0
26.5,0.11,0.0,0.0,0.12247481695083769,0.0,0.0,-0.012474816950837686,0.0,0.0,0.0,0.0,0.0
26.6,0.105,0.0,0.0,0.12221481263743769,0.0,0.0,-0.017214812637437696,0.0,0.0,0.0,0.0,0.0
26.7,0.105,0.0,0.0,0.12195479355343769,0.0,0.0,-0.016954793553437694,0.0,0.0,0.0,0.0,0.0
26.8,0.095,0.0,0.0,0.12169480969163769,0.0,0.0,-0.02669480969163769,0.0,0.0,0.0,0.0,0.0
26.9,0.095,0.0,0.0,0.12143480371163769,0.0,0.0,-0.026434803711637686,0.0,0.0,0.0,0.0,0.0
27.0,0.085,0.0,0.0,0.12108778347753847,0.0,0.0,-0.036087783477538465,0.0,0.0,0.0,0.0,0.0
27.1,0.08,0.0,0.0,0.12074411541371993,0.0,0.0,-0.04074411541371993,0.0,0.0,0.0,0.0,0.0
27.2,0.08,0.0,0.0,0.12027498350812457,0.0,0.0,-0.04027498350812457,0.0,0.0,0.0,0.0,0.0
27.3,0.08,0.0,0.0,0.11974527638407241,0.0,0.0,-0.03974527638407241,0.0,0.0,0.0,0.0,0.0
27.4,0.075,0.0,0.0,0.11922174554733429,0.0,0.0,-0.044221745547334296,0.0,0.0,0.0,0.0,0.0
27.5,0.07,0.0,0.0,0.11870503049988539,0.0,0.0,-0.04870503049988538,0.0,0.0,0.0,0.0,0.0
27.6,0.07,0.0,0.0,0.11813013761509991,0.0,0.0,-0.048130137615099905,0.0,0.0,0.0,0.0,0.0
27.7,0.07,0.0,0.0,0.11749684216642896,0.0,0.0,-0.04749684216642895,0.0,0.0,0.0,0.0,0.0
27.8,0.07,0.0,0.0,0.11687133513796104,0.0,0.0,-0.04687133513796103,0.0,0.0,0.0,0.0,0.0
27.9,0.07,0.0,0.0,0.1162538068368084,0.0,0.0,-0.046253806836808395,0.0,0.0,0.0,0.0,0.0
28.0,0.07,0.0,0.0,0.11564441849243977,0.0,0.0,-0.04564441849243976,0.0,0.0,0.0,0.0,0.0
28.1,0.07,0.0,0.0,0.11504317329489211,0.0,0.0,-0.0450431732948921,0.0,0.0,0.0,0.0,0.0
28.2,0.07,0.0,0.0,0.11444985156669828,0.0,0.0,-0.04444985156669827,0.0,0.0,0.0,0.0,0.0
28.3,0.06,0.0,0.0,0.1138642894355228,0.0,0.0,-0.05386428943552281,0.0,0.0,0.0,0.0,0.0
28.4,0.06,0.0,0.0,0.11328639766250617,0.0,0.0,-0.053286397662506174,0.0,0.0,0.0,0.0,0.0
28.5,0.06,0.0,0.0,0.11258622053758714,0.0,0.0,-0.052586220537587144,0.0,0.0,0.0,0.0,0.0
28.6,0.06,0.0,0.0,0.11189349616263625,0.0,0.0,-0.05189349616263625,0.0,0.0,0.0,0.0,0.0
28.7,0.06,0.0,0.0,0.11120973189933456,0.0,0.0,-0.05120973189933456,0.0,0.0,0.0,0.0,0.0
28.8,0.06,0.0,0.0,0.110535197477282,0.0,0.0,-0.050535197477281996,0.0,0.0,0.0,0.0,0.0
28.9,0.06,0.0,0.0,0.10986934872854529,0.0,0.0,-0.04986934872854529,0.0,0.0,0.0,0.0,0.0
29.0,0.06,0.0,0.0,0.10921243728633141,0.0,0.0,-0.049212437286331415,0.0,0.0,0.0,0.0,0.0
29.1,0.06,0.0,0.0,0.10856409272508755,0.0,0.0,-0.04856409272508755,0.0,0.0,0.0,0.0,0.0
29.2,0.06,0.0,0.0,0.1079246341018729,0.0,0.0,-0.04792463410187291,0.0,0.0,0.0,0.0,0.0
29.3,0.06,0.0,0.0,0.10729312083390324,0.0,0.0,-0.047293120833903246,0.0,0.0,0.0,0.0,0.0
29.4,0.06,0.0,0.0,0.10667013204064078,0.0,0.0,-0.046670132040640785,0.0,0.0,0.0,0.0,0.0
29.5,0.06,0.0,0.0,0.10605532721213078,0.0,0.0,-0.04605532721213078,0.0,0.0,0.0,0.0,0.0
29.6,0.06,0.0,0.0,0.10544862724154128,0.0,0.0,-0.04544862724154128,0.0,0.0,0.0,0.0,0.0
29.7,0.055,0.0,0.0,0.10485013705178287,0.0,0.0,-0.049850137051782865,0.0,0.0,0.0,0.0,0.0
29.8,0.055,0.0,0.0,0.10425905247642162,0.0,0.0,-0.049259052476421615,0.0,0.0,0.0,0.0,0.0
29.9,0.055,0.0,0.0,0.10361085804559025,0.0,0.0,-0.048610858045590254,0.0,0.0,0.0,0.0,0.0
30.0,0.05,0.0,0.0,0.10297063481113485,0.0,0.0,-0.05297063481113484,0.0,0.0,0.0,0.0,0.0
30.1,0.045,0.0,0.0,0.10233864263361335,0.0,0.0,-0.05733864263361335,0.0,0.0,0.0,0.0,0.0
30.2,0.045,0.0,0.0,0.10165007897472365,0.0,0.0,-0.056650078974723656,0.0,0.0,0.0,0.0,0.0
30.3,0.045,0.0,0.0,0.10090463936527702,0.0,0.0,-0.05590463936527702,0.0,0.0,0.0,0.0,0.0
30.4,0.045,0.0,0.0,0.10016822681817175,0.0,0.0,-0.05516822681817175,0.0,0.0,0.0,0.0,0.0
30.5,0.045,0.0,0.0,0.09944129739656621,0.0,0.0,-0.05444129739656621,0.0,0.0,0.0,0.0,0.0
30.6,0.045,0.0,0.0,0.09872425897017517,0.0,0.0,-0.05372425897017517,0.0,0.0,0.0,0.0,0.0
30.7,0.045,0.0,0.0,0.09801638345129036,0.0,0.0,-0.053016383451290366,0.0,0.0,0.0,0.0,0.0
30.8,0.045,0.0,0.0,0.09731815842381795,0.0,0.0,-0.052318158423817956,0.0,0.0,0.0,0.0,0.0
30.9,0.045,0.0,0.0,0.09662892194368053,0.0,0.0,-0.05162892194368053,0.0,0.0,0.0,0.0,0.0
31.0,0.045,0.0,0.0,0.09594879152249883,0.0,0.0,-0.05094879152249883,0.0,0.0,0.0,0.0,0.0
31.1,0.045,0.0,0.0,0.09527748801379378,0.0,0.0,-0.05027748801379378,0.0,0.0,0.0,0.0,0.0
31.2,0.045,0.0,0.0,0.09461510659229323,0.0,0.0,-0.049615106592293234,0.0,0.0,0.0,0.0,0.0
31.3,0.045,0.0,0.0,0.09396150224817162,0.0,0.0,-0.048961502248171626,0.0,0.0,0.0,0.0,0.0
31.4,0.045,0.0,0.0,0.0933165041145316,0.0,0.0,-0.0483165041145316,0.0,0.0,0.0,0.0,0.0
31.5,0.035,0.0,0.0,0.09268015174399653,0.0,0.0,-0.05768015174399653,0.0,0.0,0.0,0.0,0.0
31.6,0.03,0.0,0.0,0.0920520091451928,0.0,0.0,-0.06205200914519281,0.0,0.0,0.0,0.0,0.0
31.7,0.03,0.0,0.0,0.09130219469921967,0.0,0.0,-0.06130219469921967,0.0,0.0,0.0,0.0,0.0
31.8,0.03,0.0,0.0,0.09049551771718872,0.0,0.0,-0.060495517717188724,0.0,0.0,0.0,0.0,0.0
31.9,0.03,0.0,0.0,0.0896984130569242,0.0,0.0,-0.05969841305692421,0.0,0.0,0.0,0.0,0.0
32.0,0.03,0.0,0.0,0.08891214527178266,0.0,0.0,-0.058912145271782665,0.0,0.0,0.0,0.0,0.0
32.1,0.03,0.0,0.0,0.088136087632265,0.0,0.0,-0.05813608763226501,0.0,0.0,0.0,0.0,0.0
32.2,0.03,0.0,0.0,0.08737021856220666,0.0,0.0,-0.05737021856220666,0.0,0.0,0.0,0.0,0.0
32.3,0.03,0.0,0.0,0.08661443975669993,0.0,0.0,-0.05661443975669993,0.0,0.0,0.0,0.0,0.0
32.4,0.025,0.0,0.0,0.08586863017459336,0.0,0.0,-0.060868630174593354,0.0,0.0,0.0,0.0,0.0
32.5,0.025,0.0,0.0,0.08513267460569973,0.0,0.0,-0.06013267460569973,0.0,0.0,0.0,0.0,0.0
32.6,0.025,0.0,0.0,0.0843413702750078,0.0,0.0,-0.05934137027500779,0.0,0.0,0.0,0.0,0.0
32.7,0.025,0.0,0.0,0.08355964377752195,0.0,0.0,-0.05855964377752195,0.0,0.0,0.0,0.0,0.0
32.8,0.025,0.0,0.0,0.08278821508234181,0.0,0.0,-0.05778821508234181,0.0,0.0,0.0,0.0,0.0
32.9,0.025,0.0,0.0,0.08202693619614182,0.0,0.0,-0.05702693619614182,0.0,0.0,0.0,0.0,0.0
33.0,0.025,0.0,0.0,0.08127564942622936,0.0,0.0,-0.05627564942622936,0.0,0.0,0.0,0.0,0.0
33.1,0.025,0.0,0.0,0.08053431447559851,0.0,0.0,-0.05553431447559851,0.0,0.0,0.0,0.0,0.0
33.2,0.025,0.0,0.0,0.07980271834740064,0.0,0.0,-0.05480271834740064,0.0,0.0,0.0,0.0,0.0
33.3,0.025,0.0,0.0,0.07908079931053778,0.0,0.0,-0.05408079931053778,0.0,0.0,0.0,0.0,0.0
33.4,0.025,0.0,0.0,0.07836837054779974,0.0,0.0,-0.05336837054779974,0.0,0.0,0.0,0.0,0.0
33.5,0.025,0.0,0.0,0.07766530554034512,0.0,0.0,-0.05266530554034512,0.0,0.0,0.0,0.0,0.0
33.6,0.025,0.0,0.0,0.07697154247666461,0.0,0.0,-0.05197154247666461,0.0,0.0,0.0,0.0,0.0
33.7,0.025,0.0,0.0,0.07628687947618269,0.0,0.0,-0.05128687947618269,0.0,0.0,0.0,0.0,0.0
33.8,0.025,0.0,0.0,0.07561126503104026,0.0,0.0,-0.05061126503104026,0.0,0.0,0.0,0.0,0.0
33.9,0.025,0.0,0.0,0.07494453797140667,0.0,0.0,-0.04994453797140667,0.0,0.0,0.0,0.0,0.0
34.0,0.025,0.0,0.0,0.07428660671798656,0.0,0.0,-0.04928660671798656,0.0,0.0,0.0,0.0,0.0
34.1,0.025,0.0,0.0,0.07363732580898524,0.0,0.0,-0.04863732580898524,0.0,0.0,0.0,0.0,0.0
34.2,0.025,0.0,0.0,0.0729965883949927,0.0,0.0,-0.047996588394992705,0.0,0.0,0.0,0.0,0.0
34.3,0.025,0.0,0.0,0.07236429450981388,0.0,0.0,-0.04736429450981388,0.0,0.0,0.0,0.0,0.0
34.4,0.015,0.0,0.0,0.07174033697009335,0.0,0.0,-0.056740336970093355,0.0,0.0,0.0,0.0,0.0
34.5,0.015,0.0,0.0,0.07112457165387694,0.0,0.0,-0.05612457165387694,0.0,0.0,0.0,0.0,0.0
34.6,0.015,0.0,0.0,0.07038698097532367,0.0,0.0,-0.05538698097532367,0.0,0.0,0.0,0.0,0.0
34.7,0.015,0.0,0.0,0.06965734290934299,0.0,0.0,-0.05465734290934299,0.0,0.0,0.0,0.0,0.0
34.8,0.01,0.0,0.0,0.06893736193959002,0.0,0.0,-0.05893736193959002,0.0,0.0,0.0,0.0,0.0
34.9,0.01,0.0,0.0,0.06822659613451663,0.0,0.0,-0.05822659613451663,0.0,0.0,0.0,0.0,0.0
35.0,0.01,0.0,0.0,0.06746046578621917,0.0,0.0,-0.05746046578621917,0.0,0.0,0.0,0.0,0.0
35.1,0.01,0.0,0.0,0.0667034673303379,0.0,0.0,-0.056703467330337896,0.0,0.0,0.0,0.0,0.0
35.2,0.01,0.0,0.0,0.0659566529773317,0.0,0.0,-0.055956652977331704,0.0,0.0,0.0,0.0,0.0
35.3,0.005,0.0,0.0,0.06521954070499317,0.0,0.0,-0.06021954070499317,0.0,0.0,0.0,0.0,0.0
35.4,0.005,0.0,0.0,0.06449203833963944,0.0,0.0,-0.059492038339639446,0.0,0.0,0.0,0.0,0.0
35.5,0.005,0.0,0.0,0.06370925118969424,0.0,0.0,-0.05870925118969424,0.0,0.0,0.0,0.0,0.0
35.6,0.005,0.0,0.0,0.06293563683321929,0.0,0.0,-0.05793563683321929,0.0,0.0,0.0,0.0,0.0
35.7,0.005,0.0,0.0,0.0621726337268154,0.0,0.0,-0.0571726337268154,0.0,0.0,0.0,0.0,0.0
35.8,0.005,0.0,0.0,0.061419432684376746,0.0,0.0,-0.05641943268437675,0.0,0.0,0.0,0.0,0.0
35.9,0.005,0.0,0.0,0.06067607231401589,0.0,0.0,-0.05567607231401589,0.0,0.0,0.0,0.0,0.0
36.0,0.005,0.0,0.0,0.05994277803420618,0.0,0.0,-0.054942778034206184,0.0,0.0,0.0,0.0,0.0
36.1,0.005,0.0,0.0,0.059218963102863134,0.0,0.0,-0.05421896310286314,0.0,0.0,0.0,0.0,0.0
36.2,0.005,0.0,0.0,0.05850469050338733,0.0,0.0,-0.05350469050338733,0.0,0.0,0.0,0.0,0.0
36.3,0.005,0.0,0.0,0.05779966308419066,0.0,0.0,-0.052799663084190665,0.0,0.0,0.0,0.0,0.0
36.4,0.005,0.0,0.0,0.05710426483413709,0.0,0.0,-0.05210426483413709,0.0,0.0,0.0,0.0,0.0
36.5,0.005,0.0,0.0,0.056417898179937774,0.0,0.0,-0.05141789817993778,0.0,0.0,0.0,0.0,0.0
36.6,0.0,0.0,0.0,0.05574054030538795,0.0,0.0,-0.05574054030538795,0.0,0.0,0.0,0.0,0.0
36.7,0.0,0.0,0.0,0.05507211822370668,0.0,0.0,-0.05507211822370668,0.0,0.0,0.0,0.0,0.0
36.8,0.0,0.0,0.0,0.05434749730834245,0.0,0.0,-0.05434749730834245,0.0,0.0,0.0,0.0,0.0
36.9,0.0,0.0,0.0,0.05363155132337133,0.0,0.0,-0.05363155132337133,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.05292504081049473,0.0,0.0,-0.05292504081049473,0.0,0.0,0.0,0.0,0.0
37.1,0.0,0.0,0.0,0.052227844482912726,0.0,0.0,-0.052227844482912726,0.0,0.0,0.0,0.0,0.0
37.2,0.0,0.0,0.0,0.05153965551191152,0.0,0.0,-0.05153965551191152,0.0,0.0,0.0,0.0,0.0
37.3,0.0,0.0,0.0,0.05086085484821007,0.0,0.0,-0.05086085484821007,0.0,0.0,0.0,0.0,0.0
37.4,0.0,0.0,0.0,0.050190821490742034,0.0,0.0,-0.050190821490742034,0.0,0.0,0.0,0.0,0.0
37.5,0.0,0.0,0.0,0.049529635726751405,0.0,0.0,-0.049529635726751405,0.0,0.0,0.0,0.0,0.0
37.6,0.0,0.0,0.0,0.04887715404907632,0.0,0.0,-0.04887715404907632,0.0,0.0,0.0,0.0,0.0
37.7,0.0,0.0,0.0,0.04823327018829843,0.0,0.0,-0.04823327018829843,0.0,0.0,0.0,0.0,0.0
37.8,0.0,0.0,0.0,0.04759785717170911,0.0,0.0,-0.04759785717170911,0.0,0.0,0.0,0.0,0.0
37.9,0.0,0.0,0.0,0.046970672597606636,0.0,0.0,-0.046970672597606636,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.046352039566727656,0.0,0.0,-0.046352039566727656,0.0,0.0,0.0,0.0,0.0
38.1,0.0,0.0,0.0,0.045741425884988154,0.0,0.0,-0.045741425884988154,0.0,0.0,0.0,0.0,0.0
38.2,0.0,0.0,0.0,0.04513874532373396,0.0,0.0,-0.04513874532373396,0.0,0.0,0.0,0.0,0.0
38.3,0.0,0.0,0.0,0.04454407185816148,0.0,0.0,-0.04454407185816148,0.0,0.0,0.0,0.0,0.0
38.4,0.0,0.0,0.0,0.04395726728287937,0.0,0.0,-0.04395726728287937,0.0,0.0,0.0,0.0,0.0
38.5,0.0,0.0,0.0,0.04337823195951034,0.0,0.0,-0.04337823195951034,0.0,0.0,0.0,0.0,0.0
38.6,0.0,0.0,0.0,0.042806830674606305,0.0,0.0,-0.042806830674606305,0.0,0.0,0.0,0.0,0.0
38.7,0.0,0.0,0.0,0.04224300764718164,0.0,0.0,-0.04224300764718164,0.0,0.0,0.0,0.0,0.0
38.8,0.0,0.0,0.0,0.04168647503604863,0.0,0.0,-0.04168647503604863,0.0,0.0,0.0,0.0,0.0
38.9,0.0,0.0,0.0,0.04113733268049621,0.0,0.0,-0.04113733268049621,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.04059542079044863,0.0,0.0,-0.04059542079044863,0.0,0.0,0.0,0.0,0.0
39.1,0.0,0.0,0.0,0.04006062616033753,0.0,0.0,-0.04006062616033753,0.0,0.0,0.0,0.0,0.0
39.2,0.0,0.0,0.0,0.03953308775661036,0.0,0.0,-0.03953308775661036,0.0,0.0,0.0,0.0,0.0
39.3,0.0,0.0,0.0,0.03901210540421277,0.0,0.0,-0.03901210540421277,0.0,0.0,0.0,0.0,0.0
39.4,0.0,0.0,0.0,0.038498154742146316,0.0,0.0,-0.038498154742146316,0.0,0.0,0.0,0.0,0.0
39.5,0.0,0.0,0.0,0.03799102633057739,0.0,0.0,-0.03799102633057739,0.0,0.0,0.0,0.0,0.0
39.6,0.0,0.0,0.0,0.037490474036375794,0.0,0.0,-0.037490474036375794,0.0,0.0,0.0,0.0,0.0
39.7,0.0,0.0,0.0,0.03699655223044359,0.0,0.0,-0.03699655223044359,0.0,0.0,0.0,0.0,0.0
39.8,0.0,0.0,0.0,0.0365094349378194,0.0,0.0,-0.0365094349378194,0.0,0.0,0.0,0.0,0.0
39.9,0.0,0.0,0.0,0.03602819117609713,0.0,0.0,-0.03602819117609713,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.03555359866519025,0.0,0.0,-0.03555359866519025,0.0,0.0,0.0,0.0,0.0
40.1,0.0,0.0,0.0,0.0350853148653203,0.0,0.0,-0.0350853148653203,0.0,0.0,0.0,0.0,0.0
40.2,0.0,0.0,0.0,0.03462312020415606,0.0,0.0,-0.03462312020415606,0.0,0.0,0.0,0.0,0.0
40.3,0.0,0.0,0.0,0.034167024812424056,0.0,0.0,-0.034167024812424056,0.0,0.0,0.0,0.0,0.0
40.4,0.0,0.0,0.0,0.033716933319296365,0.0,0.0,-0.033716933319296365,0.0,0.0,0.0,0.0,0.0
40.5,0.0,0.0,0.0,0.033272742697490885,0.0,0.0,-0.033272742697490885,0.0,0.0,0.0,0.0,0.0
40.6,0.0,0.0,0.0,0.032834439575544404,0.0,0.0,-0.032834439575544404,0.0,0.0,0.0,0.0,0.0
40.7,0.0,0.0,0.0,0.03240186433435421,0.0,0.0,-0.03240186433435421,0.0,0.0,0.0,0.0,0.0
40.8,0.0,0.0,0.0,0.03197500919699038,0.0,0.0,-0.03197500919699038,0.0,0.0,0.0,0.0,0.0
40.9,0.0,0.0,0.0,0.0315537696112326,0.0,0.0,-0.0315537696112326,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.03113813674089088,0.0,0.0,-0.03113813674089088,0.0,0.0,0.0,0.0,0.0
41.1,0.0,0.0,0.0,0.030727946464979682,0.0,0.0,-0.030727946464979682,0.0,0.0,0.0,0.0,0.0
41.2,0.0,0.0,0.0,0.030323155164389402,0.0,0.0,-0.030323155164389402,0.0,0.0,0.0,0.0,0.0
41.3,0.0,0.0,0.0,0.02992367826660843,0.0,0.0,-0.02992367826660843,0.0,0.0,0.0,0.0,0.0
41.4,0.0,0.0,0.0,0.029529480710556298,0.0,0.0,-0.029529480710556298,0.0,0.0,0.0,0.0,0.0
41.5,0.0,0.0,0.0,0.02914047787628053,0.0,0.0,-0.02914047787628053,0.0,0.0,0.0,0.0,0.0
41.6,0.0,0.0,0.0,0.028756511654517806,0.0,0.0,-0.028756511654517806,0.0,0.0,0.0,0.0,0.0
41.7,0.0,0.0,0.0,0.028377759915571253,0.0,0.0,-0.028377759915571253,0.0,0.0,0.0,0.0,0.0
41.8,0.0,0.0,0.0,0.028003900276954416,0.0,0.0,-0.028003900276954416,0.0,0.0,0.0,0.0,0.0
41.9,0.0,0.0,0.0,0.027635172997618203,0.0,0.0,-0.027635172997618203,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.027270939937379855,0.0,0.0,-0.027270939937379855,0.0,0.0,0.0,0.0,0.0
42.1,0.0,0.0,0.0,0.026911706446092695,0.0,0.0,-0.026911706446092695,0.0,0.0,0.0,0.0,0.0
42.2,0.0,0.0,0.0,0.026557189303664935,0.0,0.0,-0.026557189303664935,0.0,0.0,0.0,0.0,0.0
42.3,0.0,0.0,0.0,0.026207339642299977,0.0,0.0,-0.026207339642299977,0.0,0.0,0.0,0.0,0.0
42.4,0.0,0.0,0.0,0.025862096909816036,0.0,0.0,-0.025862096909816036,0.0,0.0,0.0,0.0,0.0
42.5,0.0,0.0,0.0,0.025521399566130084,0.0,0.0,-0.025521399566130084,0.0,0.0,0.0,0.0,0.0
42.6,0.0,0.0,0.0,0.02518519154647407,0.0,0.0,-0.02518519154647407,0.0,0.0,0.0,0.0,0.0
42.7,0.0,0.0,0.0,0.02485326054171362,0.0,0.0,-0.02485326054171362,0.0,0.0,0.0,0.0,0.0
42.8,0.0,0.0,0.0,0.02452598179805679,0.0,0.0,-0.02452598179805679,0.0,0.0,0.0,0.0,0.0
42.9,0.0,0.0,0.0,0.02420290516176838,0.0,0.0,-0.02420290516176838,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.02388407182067342,0.0,0.0,-0.02388407182067342,0.0,0.0,0.0,0.0,0.0
43.1,0.0,0.0,0.0,0.023569426030307372,0.0,0.0,-0.023569426030307372,0.0,0.0,0.0,0.0,0.0
43.2,0.0,0.0,0.0,0.023258955759517846,0.0,0.0,-0.023258955759517846,0.0,0.0,0.0,0.0,0.0
43.3,0.0,0.0,0.0,0.02295253944832975,0.0,0.0,-0.02295253944832975,0.0,0.0,0.0,0.0,0.0
43.4,0.0,0.0,0.0,0.022650158077483634,0.0,0.0,-0.022650158077483634,0.0,0.0,0.0,0.0,0.0
43.5,0.0,0.0,0.0,0.022351915286768397,0.0,0.0,-0.022351915286768397,0.0,0.0,0.0,0.0,0.0
43.6,0.0,0.0,0.0,0.022057311020660317,0.0,0.0,-0.022057311020660317,0.0,0.0,0.0,0.0,0.0
43.7,0.0,0.0,0.0,0.02176675935339548,0.0,0.0,-0.02176675935339548,0.0,0.0,0.0,0.0,0.0
43.8,0.0,0.0,0.0,0.021480007012465545,0.0,0.0,-0.021480007012465545,0.0,0.0,0.0,0.0,0.0
43.9,0.0,0.0,0.0,0.021197050680301206,0.0,0.0,-0.021197050680301206,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.02091780681381312,0.0,0.0,-0.02091780681381312,0.0,0.0,0.0,0.0,0.0
44.1,0.0,0.0,0.0,0.020642246284772008,0.0,0.0,-0.020642246284772008,0.0,0.0,0.0,0.0,0.0
44.2,0.0,0.0,0.0,0.020370242837681928,0.0,0.0,-0.020370242837681928,0.0,0.0,0.0,0.0,0.0
44.3,0.0,0.0,0.0,0.02010196510542278,0.0,0.0,-0.02010196510542278,0.0,0.0,0.0,0.0,0.0
44.4,0.0,0.0,0.0,0.01983713191806573,0.0,0.0,-0.01983713191806573,0.0,0.0,0.0,0.0,0.0
44.5,0.0,0.0,0.0,0.01957582720456779,0.0,0.0,-0.01957582720456779,0.0,0.0,0.0,0.0,0.0
44.6,0.0,0.0,0.0,0.01931583130736779,0.0,0.0,-0.01931583130736779,0.0,0.0,0.0,0.0,0.0
44.7,0.0,0.0,0.0,0.01905582186416779,0.0,0.0,-0.01905582186416779,0.0,0.0,0.0,0.0,0.0
44.8,0.0,0.0,0.0,0.01879582695756779,0.0,0.0,-0.01879582695756779,0.0,0.0,0.0,0.0,0.0
44.9,0.0,0.0,0.0,0.01853582634656779,0.0,0.0,-0.01853582634656779,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.005,0.0,0.01827582445896779,0.0,0.0,-0.01827582445896779,0.005,0.0,0.0,0.0,0.0
45.1,0.0,0.005,0.0,0.01801582986436779,0.0,0.0,-0.01801582986436779,0.005,0.0,0.0,0.0,0.0
45.2,0.0,0.01,0.0,0.01775580684916779,0.00026002301519999996,0.0,-0.01775580684916779,0.0097399769848,0.0,0.0,0.0,0.0
45.3,0.0,0.01,0.0,0.01749581241056779,0.0005200174538,0.0,-0.01749581241056779,0.0094799825462,0.0,0.0,0.0,0.0
45.4,0.0,0.015,0.0,0.017235820844967793,0.0007800090194,0.0,-0.017235820844967793,0.014219990980599999,0.0,0.0,0.0,0.0
45.5,0.0,0.015,0.0,0.01697582303416779,0.0010400068302,0.0,-0.01697582303416779,0.013959993169799999,0.0,0.0,0.0,0.0
45.6,0.0,0.015,0.0,0.016715823660767792,0.0013000062036,0.0,-0.016715823660767792,0.013699993796399999,0.0,0.0,0.0,0.0
