t,des_c1,des_c2,des_c3,act_c1,act_c2,act_c3,err_c1,err_c2,err_c3,pose_x,pose_y,pose_z
23.4,0.095,0.0,0.0,0.04379745212298544,0.0,0.0,0.05120254787701456,0.0,0.0,0.0,0.0,0.0
23.5,0.095,0.0,0.0,0.04447197301404701,0.0,0.0,0.05052802698595299,0.0,0.0,0.0,0.0,0.0
23.6,0.095,0.0,0.0,0.04513760899201429,0.0,0.0,0.04986239100798571,0.0,0.0,0.0,0.0,0.0
23.7,0.095,0.0,0.0,0.04579466794546425,0.0,0.0,0.04920533205453575,0.0,0.0,0.0,0.0,0.0
23.8,0.095,0.0,0.0,0.04644273105494202,0.0,0.0,0.048557268945057984,0.0,0.0,0.0,0.0,0.0
23.9,0.095,0.0,0.0,0.047082506371253455,0.0,0.0,0.047917493628746546,0.0,0.0,0.0,0.0,0.0
24.0,0.095,0.0,0.0,0.04771359829574446,0.0,0.0,0.04728640170425554,0.0,0.0,0.0,0.0,0.0
24.1,0.095,0.0,0.0,0.04833653930519441,0.0,0.0,0.04666346069480559,0.0,0.0,0.0,0.0,0.0
24.2,0.095,0.0,0.0,0.04895126109504462,0.0,0.0,0.04604873890495538,0.0,0.0,0.0,0.0,0.0
24.3,0.095,0.0,0.0,0.049558112179276755,0.0,0.0,0.04544188782072325,0.0,0.0,0.0,0.0,0.0
24.4,0.095,0.0,0.0,0.050156687089016126,0.0,0.0,0.044843312910983875,0.0,0.0,0.0,0.0,0.0
24.5,0.095,0.0,0.0,0.05074728968658706,0.0,0.0,0.04425271031341294,0.0,0.0,0.0,0.0,0.0
24.6,0.095,0.0,0.0,0.05133022868388478,0.0,0.0,0.04366977131611522,0.0,0.0,0.0,0.0,0.0
24.7,0.095,0.0,0.0,0.051905683264673506,0.0,0.0,0.043094316735326495,0.0,0.0,0.0,0.0,0.0
24.8,0.09,0.0,0.0,0.05247323443349578,0.0,0.0,0.037526765566504215,0.0,0.0,0.0,0.0,0.0
24.9,0.08,0.0,0.0,0.053033485245822284,0.0,0.0,0.026966514754177717,0.0,0.0,0.0,0.0,0.0
25.0,0.065,0.0,0.0,0.0535213129085905,0.0,0.0,0.0114786870914095,0.0,0.0,0.0,0.0,0.0
25.1,0.05,0.0,0.0,0.0539113130996905,0.0,0.0,-0.0039113130996904985,0.0,0.0,0.0,0.0,0.0
25.2,0.04,0.0,0.0,0.0543013084469905,0.0,0.0,-0.014301308446990499,0.0,0.0,0.0,0.0,0.0
25.3,0.035,0.0,0.0,0.0539112631172905,0.0,0.0,-0.018911263117290494,0.0,0.0,0.0,0.0,0.0
25.4,0.035,0.0,0.0,0.0535213060016905,0.0,0.0,-0.018521306001690496,0.0,0.0,0.0,0.0,0.0
25.5,0.035,0.0,0.0,0.0531312199910905,0.0,0.0,-0.0181312199910905,0.0,0.0,0.0,0.0,0.0
25.6,0.035,0.0,0.0,0.0527412964232905,0.0,0.0,-0.017741296423290497,0.0,0.0,0.0,0.0,0.0
25.7,0.035,0.0,0.0,0.0523513040750905,0.0,0.0,-0.017351304075090494,0.0,0.0,0.0,0.0,0.0
25.8,0.035,0.0,0.0,0.0519612953195905,0.0,0.0,-0.016961295319590494,0.0,0.0,0.0,0.0,0.0
25.9,0.03,0.0,0.0,0.0515713121168905,0.0,0.0,-0.0215713121168905,0.0,0.0,0.0,0.0,0.0
26.0,0.025,0.0,0.0,0.0511813088720905,0.0,0.0,-0.026181308872090497,0.0,0.0,0.0,0.0,0.0
26.1,0.025,0.0,0.0,0.0507913064423905,0.0,0.0,-0.0257913064423905,0.0,0.0,0.0,0.0,0.0
26.2,0.025,0.0,0.0,0.0504012857684905,0.0,0.0,-0.025401285768490496,0.0,0.0,0.0,0.0,0.0
26.3,0.025,0.0,0.0,0.0500113085054905,0.0,0.0,-0.0250113085054905,0.0,0.0,0.0,0.0,0.0
26.4,0.025,0.0,0.0,0.0496212851093905,0.0,0.0,-0.024621285109390496,0.0,0.0,0.0,0.0,0.0
26.5,0.025,0.0,0.0,0.0492312929912905,0.0,0.0,-0.024231292991290496,0.0,0.0,0.0,0.0,0.0
26.6,0.025,0.0,0.0,0.0488413129124905,0.0,0.0,-0.023841312912490496,0.0,0.0,0.0,0.0,0.0
26.7,0.025,0.0,0.0,0.0484512977375905,0.0,0.0,-0.0234512977375905,0.0,0.0,0.0,0.0,0.0
26.8,0.025,0.0,0.0,0.0480612385667905,0.0,0.0,-0.0230612385667905,0.0,0.0,0.0,0.0,0.0
26.9,0.025,0.0,0.0,0.0476712995159905,0.0,0.0,-0.0226712995159905,0.0,0.0,0.0,0.0,0.0
27.0,0.025,0.0,0.0,0.0472813097417905,0.0,0.0,-0.022281309741790496,0.0,0.0,0.0,0.0,0.0
27.1,0.025,0.0,0.0,0.046891274715890496,0.0,0.0,-0.021891274715890495,0.0,0.0,0.0,0.0,0.0
27.2,0.03,0.0,0.0,0.0465012806867905,0.0,0.0,-0.0165012806867905,0.0,0.0,0.0,0.0,0.0
27.3,0.03,0.0,0.0,0.0461113063097905,0.0,0.0,-0.016111306309790498,0.0,0.0,0.0,0.0,0.0
27.4,0.03,0.0,0.0,0.0457213003739905,0.0,0.0,-0.0157213003739905,0.0,0.0,0.0,0.0,0.0
27.5,0.03,0.0,0.0,0.045331306688090496,0.0,0.0,-0.015331306688090497,0.0,0.0,0.0,0.0,0.0
27.6,0.03,0.0,0.0,0.04494130959749049,0.0,0.0,-0.014941309597490494,0.0,0.0,0.0,0.0,0.0
27.7,0.03,0.0,0.0,0.04455125287979049,0.0,0.0,-0.014551252879790491,0.0,0.0,0.0,0.0,0.0
27.8,0.03,0.0,0.0,0.04416130026479049,0.0,0.0,-0.01416130026479049,0.0,0.0,0.0,0.0,0.0
27.9,0.03,0.0,0.0,0.043771298447390486,0.0,0.0,-0.013771298447390487,0.0,0.0,0.0,0.0,0.0
28.0,0.03,0.0,0.0,0.04338128444249049,0.0,0.0,-0.013381284442490489,0.0,0.0,0.0,0.0,0.0
28.1,0.03,0.0,0.0,0.04299129368549049,0.0,0.0,-0.012991293685490492,0.0,0.0,0.0,0.0,0.0
28.2,0.03,0.0,0.0,0.04260129909869049,0.0,0.0,-0.01260129909869049,0.0,0.0,0.0,0.0,0.0
28.3,0.03,0.0,0.0,0.04221130353689049,0.0,0.0,-0.01221130353689049,0.0,0.0,0.0,0.0,0.0
28.4,0.035,0.0,0.0,0.04182131439449049,0.0,0.0,-0.006821314394490484,0.0,0.0,0.0,0.0,0.0
28.5,0.035,0.0,0.0,0.04143130558049049,0.0,0.0,-0.006431305580490487,0.0,0.0,0.0,0.0,0.0
28.6,0.035,0.0,0.0,0.04104112021349049,0.0,0.0,-0.006041120213490486,0.0,0.0,0.0,0.0,0.0
28.7,0.035,0.0,0.0,0.04065131788109049,0.0,0.0,-0.005651317881090488,0.0,0.0,0.0,0.0,0.0
28.8,0.035,0.0,0.0,0.040261296910790494,0.0,0.0,-0.00526129691079049,0.0,0.0,0.0,0.0,0.0
28.9,0.035,0.0,0.0,0.039871266638990495,0.0,0.0,-0.0048712666389904916,0.0,0.0,0.0,0.0,0.0
29.0,0.035,0.0,0.0,0.03948130662959049,0.0,0.0,-0.004481306629590488,0.0,0.0,0.0,0.0,0.0
29.1,0.03,0.0,0.0,0.03909130898909049,0.0,0.0,-0.00909130898909049,0.0,0.0,0.0,0.0,0.0
29.2,0.025,0.0,0.0,0.038701248827690486,0.0,0.0,-0.013701248827690485,0.0,0.0,0.0,0.0,0.0
29.3,0.01,0.0,0.0,0.038311317810890484,0.0,0.0,-0.028311317810890482,0.0,0.0,0.0,0.0,0.0
29.4,0.01,0.0,0.0,0.03792123902309048,0.0,0.0,-0.02792123902309048,0.0,0.0,0.0,0.0,0.0
29.5,0.01,0.0,0.0,0.03753130432859048,0.0,0.0,-0.02753130432859048,0.0,0.0,0.0,0.0,0.0
29.6,0.01,0.0,0.0,0.03714128878319048,0.0,0.0,-0.027141288783190477,0.0,0.0,0.0,0.0,0.0
29.7,0.005,0.0,0.0,0.03675125424869048,0.0,0.0,-0.031751254248690484,0.0,0.0,0.0,0.0,0.0
29.8,0.005,0.0,0.0,0.03636130509299048,0.0,0.0,-0.03136130509299048,0.0,0.0,0.0,0.0,0.0
29.9,0.005,0.0,0.0,0.035948542684271424,0.0,0.0,-0.030948542684271423,0.0,0.0,0.0,0.0,0.0
30.0,0.005,0.0,0.0,0.03554084237494742,0.0,0.0,-0.030540842374947422,0.0,0.0,0.0,0.0,0.0
30.1,0.005,0.0,0.0,0.03513851503759084,0.0,0.0,-0.03013851503759084,0.0,0.0,0.0,0.0,0.0
30.2,0.005,0.0,0.0,0.03474146388578175,0.0,0.0,-0.029741463885781746,0.0,0.0,0.0,0.0,0.0
30.3,0.005,0.0,0.0,0.034349575223200916,0.0,0.0,-0.029349575223200915,0.0,0.0,0.0,0.0,0.0
30.4,0.005,0.0,0.0,0.033959571494800916,0.0,0.0,-0.028959571494800915,0.0,0.0,0.0,0.0,0.0
30.5,0.005,0.0,0.0,0.03356967844840092,0.0,0.0,-0.028569678448400918,0.0,0.0,0.0,0.0,0.0
30.6,0.005,0.0,0.0,0.03317969063980092,0.0,0.0,-0.028179690639800917,0.0,0.0,0.0,0.0,0.0
30.7,0.0,0.0,0.0,0.03278968732090092,0.0,0.0,-0.03278968732090092,0.0,0.0,0.0,0.0,0.0
30.8,0.0,0.0,0.0,0.032399628235900924,0.0,0.0,-0.032399628235900924,0.0,0.0,0.0,0.0,0.0
30.9,0.0,0.0,0.0,0.031973415562657814,0.0,0.0,-0.031973415562657814,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.031552110333081994,0.0,0.0,-0.031552110333081994,0.0,0.0,0.0,0.0,0.0
31.1,0.0,0.0,0.0,0.03113657158244834,0.0,0.0,-0.03113657158244834,0.0,0.0,0.0,0.0,0.0
31.2,0.0,0.0,0.0,0.030726374709809663,0.0,0.0,-0.030726374709809663,0.0,0.0,0.0,0.0,0.0
31.3,0.0,0.0,0.0,0.030321608528356424,0.0,0.0,-0.030321608528356424,0.0,0.0,0.0,0.0,0.0
31.4,0.0,0.0,0.0,0.029922158750761655,0.0,0.0,-0.029922158750761655,0.0,0.0,0.0,0.0,0.0
31.5,0.0,0.0,0.0,0.02952797960976531,0.0,0.0,-0.02952797960976531,0.0,0.0,0.0,0.0,0.0
31.6,0.0,0.0,0.0,0.02913799167636531,0.0,0.0,-0.02913799167636531,0.0,0.0,0.0,0.0,0.0
31.7,0.0,0.0,0.0,0.02874797506236531,0.0,0.0,-0.02874797506236531,0.0,0.0,0.0,0.0,0.0
31.8,0.0,0.0,0.0,0.02835797978526531,0.0,0.0,-0.02835797978526531,0.0,0.0,0.0,0.0,0.0
31.9,0.0,0.0,0.0,0.02796799575966531,0.0,0.0,-0.02796799575966531,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.02757797480886531,0.0,0.0,-0.02757797480886531,0.0,0.0,0.0,0.0,0.0
32.1,0.0,0.0,0.0,0.02718797906376531,0.0,0.0,-0.02718797906376531,0.0,0.0,0.0,0.0,0.0
32.2,0.0,0.0,0.0,0.02679794568366531,0.0,0.0,-0.02679794568366531,0.0,0.0,0.0,0.0,0.0
32.3,0.0,0.0,0.0,0.02640798877866531,0.0,0.0,-0.02640798877866531,0.0,0.0,0.0,0.0,0.0
32.4,0.0,0.0,0.0,0.026017970815265308,0.0,0.0,-0.026017970815265308,0.0,0.0,0.0,0.0,0.0
32.5,0.0,0.0,0.0,0.02562798580686531,0.0,0.0,-0.02562798580686531,0.0,0.0,0.0,0.0,0.0
32.6,0.0,0.0,0.0,0.02523799708566531,0.0,0.0,-0.02523799708566531,0.0,0.0,0.0,0.0,0.0
32.7,0.0,0.0,0.0,0.02484799144626531,0.0,0.0,-0.02484799144626531,0.0,0.0,0.0,0.0,0.0
32.8,0.0,0.0,0.0,0.02445795915426531,0.0,0.0,-0.02445795915426531,0.0,0.0,0.0,0.0,0.0
32.9,0.0,0.0,0.0,0.02406798071346531,0.0,0.0,-0.02406798071346531,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.02367797253126531,0.0,0.0,-0.02367797253126531,0.0,0.0,0.0,0.0,0.0
33.1,0.0,0.0,0.0,0.02328798732786531,0.0,0.0,-0.02328798732786531,0.0,0.0,0.0,0.0,0.0
33.2,0.0,0.0,0.0,0.02289798547926531,0.0,0.0,-0.02289798547926531,0.0,0.0,0.0,0.0,0.0
33.3,0.0,0.0,0.0,0.02250797768706531,0.0,0.0,-0.02250797768706531,0.0,0.0,0.0,0.0,0.0
33.4,0.0,0.0,0.0,0.02211798464466531,0.0,0.0,-0.02211798464466531,0.0,0.0,0.0,0.0,0.0
33.5,0.0,0.0,0.0,0.021727979894465312,0.0,0.0,-0.021727979894465312,0.0,0.0,0.0,0.0,0.0
33.6,0.0,0.0,0.0,0.02133800234286531,0.0,0.0,-0.02133800234286531,0.0,0.0,0.0,0.0,0.0
33.7,0.0,0.0,0.0,0.02094799638366531,0.0,0.0,-0.02094799638366531,0.0,0.0,0.0,0.0,0.0
33.8,0.0,0.0,0.0,0.02055798999546531,0.0,0.0,-0.02055798999546531,0.0,0.0,0.0,0.0,0.0
33.9,0.0,0.0,0.0,0.02016798090846531,0.0,0.0,-0.02016798090846531,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.01977777792516531,0.0,0.0,-0.01977777792516531,0.0,0.0,0.0,0.0,0.0
34.1,0.0,0.0,0.0,0.019387990908065308,0.0,0.0,-0.019387990908065308,0.0,0.0,0.0,0.0,0.0
34.2,0.0,0.0,0.0,0.01899797728926531,0.0,0.0,-0.01899797728926531,0.0,0.0,0.0,0.0,0.0
34.3,0.0,0.0,0.0,0.018607985163365308,0.0,0.0,-0.018607985163365308,0.0,0.0,0.0,0.0,0.0
34.4,0.0,0.0,0.0,0.018217994028065308,0.0,0.0,-0.018217994028065308,0.0,0.0,0.0,0.0,0.0
34.5,0.0,0.0,0.0,0.01782799200786531,0.0,0.0,-0.01782799200786531,0.0,0.0,0.0,0.0,0.0
34.6,0.0,0.0,0.0,0.01743798377496531,0.0,0.0,-0.01743798377496531,0.0,0.0,0.0,0.0,0.0
34.7,0.0,0.0,0.0,0.01704798249576531,0.0,0.0,-0.01704798249576531,0.0,0.0,0.0,0.0,0.0
34.8,0.0,0.0,0.0,0.016657980358565312,0.0,0.0,-0.016657980358565312,0.0,0.0,0.0,0.0,0.0
34.9,0.0,0.0,0.0,0.01626798552606531,0.0,0.0,-0.01626798552606531,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.01587796666566531,0.0,0.0,-0.01587796666566531,0.0,0.0,0.0,0.0,0.0
35.1,0.0,0.0,0.0,0.015487967301365311,0.0,0.0,-0.015487967301365311,0.0,0.0,0.0,0.0,0.0
35.2,0.0,0.0,0.0,0.015097884196265312,0.0,0.0,-0.015097884196265312,0.0,0.0,0.0,0.0,0.0
35.3,0.0,0.0,0.0,0.014707941612065312,0.0,0.0,-0.014707941612065312,0.0,0.0,0.0,0.0,0.0
35.4,0.0,0.0,0.0,0.014317888221065313,0.0,0.0,-0.014317888221065313,0.0,0.0,0.0,0.0,0.0
35.5,0.0,0.0,0.0,0.013928134053665314,0.0,0.0,-0.013928134053665314,0.0,0.0,0.0,0.0,0.0
35.6,0.0,0.0,0.0,0.013537984551065314,0.0,0.0,-0.013537984551065314,0.0,0.0,0.0,0.0,0.0
35.7,0.0,0.0,0.0,0.013147964349065315,0.0,0.0,-0.013147964349065315,0.0,0.0,0.0,0.0,0.0
35.8,0.0,0.0,0.0,0.012757965838865315,0.0,0.0,-0.012757965838865315,0.0,0.0,0.0,0.0,0.0
35.9,0.0,0.0,0.0,0.012367885073765315,0.0,0.0,-0.012367885073765315,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.011977963229765316,0.0,0.0,-0.011977963229765316,0.0,0.0,0.0,0.0,0.0
36.1,0.0,0.0,0.0,0.011588005591565316,0.0,0.0,-0.011588005591565316,0.0,0.0,0.0,0.0,0.0
36.2,0.0,0.0,0.0,0.011198000283665317,0.0,0.0,-0.011198000283665317,0.0,0.0,0.0,0.0,0.0
36.3,0.0,0.0,0.0,0.010807989188165317,0.0,0.0,-0.010807989188165317,0.0,0.0,0.0,0.0,0.0
36.4,0.0,0.0,0.0,0.010418001711065317,0.0,0.0,-0.010418001711065317,0.0,0.0,0.0,0.0,0.0
36.5,0.0,0.0,0.0,0.010027987873865317,0.0,0.0,-0.010027987873865317,0.0,0.0,0.0,0.0,0.0
36.6,0.0,0.0,0.0,0.009637990763765317,0.0,0.0,-0.009637990763765317,0.0,0.0,0.0,0.0,0.0
36.7,0.0,0.0,0.0,0.009247983256265318,0.0,0.0,-0.009247983256265318,0.0,0.0,0.0,0.0,0.0
36.8,0.0,0.0,0.0,0.008857833199865318,0.0,0.0,-0.008857833199865318,0.0,0.0,0.0,0.0,0.0
36.9,0.0,0.0,0.0,0.008467971801965318,0.0,0.0,-0.008467971801965318,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.008077963358465319,0.0,0.0,-0.008077963358465319,0.0,0.0,0.0,0.0,0.0
37.1,0.0,0.0,0.0,0.007687984340465318,0.0,0.0,-0.007687984340465318,0.0,0.0,0.0,0.0,0.0
37.2,0.0,0.0,0.0,0.0072979730811653185,0.0,0.0,-0.0072979730811653185,0.0,0.0,0.0,0.0,0.0
37.3,0.0,0.0,0.0,0.006907935017165318,0.0,0.0,-0.006907935017165318,0.0,0.0,0.0,0.0,0.0
37.4,0.0,0.0,0.0,0.006517974141965318,0.0,0.0,-0.006517974141965318,0.0,0.0,0.0,0.0,0.0
37.5,0.0,0.0,0.0,0.006127976751065318,0.0,0.0,-0.006127976751065318,0.0,0.0,0.0,0.0,0.0
37.6,0.0,0.0,0.0,0.005737979438165318,0.0,0.0,-0.005737979438165318,0.0,0.0,0.0,0.0,0.0
37.7,0.0,0.0,0.0,0.005347995330665318,0.0,0.0,-0.005347995330665318,0.0,0.0,0.0,0.0,0.0
37.8,0.0,0.0,0.0,0.004957989613265318,0.0,0.0,-0.004957989613265318,0.0,0.0,0.0,0.0,0.0
37.9,0.0,0.0,0.0,0.004567990307465318,0.0,0.0,-0.004567990307465318,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.004177998267365318,0.0,0.0,-0.004177998267365318,0.0,0.0,0.0,0.0,0.0
38.1,0.0,0.0,0.0,0.003787996262765318,0.0,0.0,-0.003787996262765318,0.0,0.0,0.0,0.0,0.0
38.2,0.0,0.0,0.0,0.003397993911065318,0.0,0.0,-0.003397993911065318,0.0,0.0,0.0,0.0,0.0
38.3,0.0,0.0,0.0,0.003007985338865318,0.0,0.0,-0.003007985338865318,0.0,0.0,0.0,0.0,0.0
38.4,0.0,0.0,0.0,0.002617758464165318,0.0,0.0,-0.002617758464165318,0.0,0.0,0.0,0.0,0.0
38.5,0.0,0.0,0.0,0.002227999160465318,0.0,0.0,-0.002227999160465318,0.0,0.0,0.0,0.0,0.0
38.6,0.0,0.0,0.0,0.0018380010948653182,0.0,0.0,-0.0018380010948653182,0.0,0.0,0.0,0.0,0.0
38.7,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
38.8,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
38.9,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.1,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.2,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.3,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.4,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.5,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.6,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.7,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.8,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
39.9,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.1,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.2,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.3,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.4,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.5,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.6,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.7,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.8,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
40.9,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.1,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.2,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.3,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.4,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.5,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.6,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.7,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.8,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
41.9,0.0,0.0,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.005,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.005,0.0,0.0,0.0,0.0
42.1,0.0,0.01,0.0,0.0014479885329653182,0.0,0.0,-0.0014479885329653182,0.01,0.0,0.0,0.0,0.0
42.2,0.0,0.015,0.0,0.0014479885329653182,0.0003899885535,0.0,-0.0014479885329653182,0.0146100114465,0.0,0.0,0.0,0.0
42.3,0.0,0.02,0.0,0.0014479885329653182,0.0007800148550999999,0.0,-0.0014479885329653182,0.0192199851449,0.0,0.0,0.0,0.0
42.4,0.0,0.025,0.0,0.0014479885329653182,0.0011699906516999998,0.0,-0.0014479885329653182,0.023830009348300003,0.0,0.0,0.0,0.0
42.5,0.0,0.025,0.0,0.0014479885329653182,0.0015600141102,0.0,-0.0014479885329653182,0.0234399858898,0.0,0.0,0.0,0.0
42.6,0.0,0.04,0.0,0.0014479885329653182,0.0019500164618999997,0.0,-0.0014479885329653182,0.038049983538100005,0.0,0.0,0.0,0.0
42.7,0.0,0.045,0.0,0.0014479885329653182,0.0023399946686999996,0.0,-0.0014479885329653182,0.0426600053313,0.0,0.0,0.0,0.0
42.8,0.0,0.045,0.0,0.0014479885329653182,0.002834751571106457,0.0,-0.0014479885329653182,0.04216524842889354,0.0,0.0,0.0,0.0
42.9,0.0,0.045,0.0,0.0014479885329653182,0.0033890145315297274,0.0,-0.0014479885329653182,0.04161098546847027,0.0,0.0,0.0,0.0
43.0,0.0,0.045,0.0,0.0014479885329653182,0.003937512468712848,0.0,-0.0014479885329653182,0.04106248753128715,0.0,0.0,0.0,0.0
43.1,0.0,0.045,0.0,0.0014479885329653182,0.0044783145318929435,0.0,-0.0014479885329653182,0.040521685468107055,0.0,0.0,0.0,0.0
43.2,0.0,0.045,0.0,0.0014479885329653182,0.005012109606308669,0.0,-0.0014479885329653182,0.03998789039369133,0.0,0.0,0.0,0.0
43.3,0.0,0.045,0.0,0.0014479885329653182,0.005538727061349238,0.0,-0.0014479885329653182,0.03946127293865076,0.0,0.0,0.0,0.0
43.4,0.0,0.05,0.0,0.0014479885329653182,0.006058900848965537,0.0,-0.0014479885329653182,0.04394109915103447,0.0,0.0,0.0,0.0
43.5,0.0,0.05,0.0,0.0014479885329653182,0.006571791637799619,0.0,-0.0014479885329653182,0.043428208362200384,0.0,0.0,0.0,0.0
43.6,0.0,0.05,0.0,0.0014479885329653182,0.007143002426184419,0.0,-0.0014479885329653182,0.042856997573815586,0.0,0.0,0.0,0.0
43.7,0.0,0.05,0.0,0.0014479885329653182,0.007707520062754703,0.0,-0.0014479885329653182,0.0422924799372453,0.0,0.0,0.0,0.0
43.8,0.0,0.05,0.0,0.0014479885329653182,0.008264671995748565,0.0,-0.0014479885329653182,0.041735328004251435,0.0,0.0,0.0,0.0
43.9,0.0,0.055,0.0,0.0014479885329653182,0.008814307672344392,0.0,-0.0014479885329653182,0.04618569232765561,0.0,0.0,0.0,0.0
44.0,0.0,0.055,0.0,0.0014479885329653182,0.009357186286782483,0.0,-0.0014479885329653182,0.04564281371321752,0.0,0.0,0.0,0.0
44.1,0.0,0.055,0.0,0.0014479885329653182,0.009957459297826465,0.0,-0.0014479885329653182,0.045042540702173534,0.0,0.0,0.0,0.0
44.2,0.0,0.055,0.0,0.0014479885329653182,0.010550803421543714,0.0,-0.0014479885329653182,0.044449196578456286,0.0,0.0,0.0,0.0
44.3,0.0,0.055,0.0,0.0014479885329653182,0.011136506141448337,0.0,-0.0014479885329653182,0.043863493858551664,0.0,0.0,0.0,0.0
44.4,0.0,0.055,0.0,0.0014479885329653182,0.011714341998795112,0.0,-0.0014479885329653182,0.04328565800120489,0.0,0.0,0.0,0.0
44.5,0.0,0.06,0.0,0.0014479885329653182,0.012284444159029462,0.0,-0.0014479885329653182,0.047715555840970536,0.0,0.0,0.0,0.0
44.6,0.0,0.06,0.0,0.0014479885329653182,0.012847248242401695,0.0,-0.0014479885329653182,0.0471527517575983,0.0,0.0,0.0,0.0
44.7,0.0,0.06,0.0,0.0014479885329653182,0.013467547956110297,0.0,-0.0014479885329653182,0.0465324520438897,0.0,0.0,0.0,0.0
44.8,0.0,0.06,0.0,0.0014479885329653182,0.014080528978319335,0.0,-0.0014479885329653182,0.04591947102168066,0.0,0.0,0.0,0.0
