t,des_c1,des_c2,des_c3,act_c1,act_c2,act_c3,err_c1,err_c2,err_c3,pose_x,pose_y,pose_z
22.7,0.0,0.0,0.0,0.0,0.0010345350836120642,0.0,0.0,-0.0010345350836120642,0.0,0.0,0.0,0.0
22.8,0.0,0.0,0.0,0.0,0.001020907168936363,0.0,0.0,-0.001020907168936363,0.0,0.0,0.0,0.0
22.9,0.0,0.0,0.01,0.0,0.001007457744018797,0.0,0.0,-0.001007457744018797,0.01,0.0,0.0,0.0
23.0,0.0,0.0,0.02,0.0,0.0009941863019942725,0.0,0.0,-0.0009941863019942725,0.02,0.0,0.0,0.0
23.1,0.0,0.0,0.025,0.0,0.000981088863329646,0.0,0.0,-0.000981088863329646,0.025,0.0,0.0,0.0
23.2,0.0,0.0,0.03,0.0,0.0009681644998221076,0.00012999941239999997,0.0,-0.0009681644998221076,0.0298700005876,0.0,0.0,0.0
23.3,0.0,0.0,0.04,0.0,0.0009554106333528965,0.000389993526,0.0,-0.0009554106333528965,0.039610006474,0.0,0.0,0.0
23.4,0.0,0.0,0.05,0.0,0.0009428248831375817,0.0007132935595250643,0.0,-0.0009428248831375817,0.04928670644047494,0.0,0.0,0.0
23.5,0.0,0.0,0.055,0.0,0.00093040372367123,0.0010982490952642292,0.0,-0.00093040372367123,0.05390175090473577,0.0,0.0,0.0
23.6,0.0,0.0,0.06,0.0,0.0009181466746518658,0.001608989843904403,0.0,-0.0009181466746518658,0.058391010156095595,0.0,0.0,0.0
23.7,0.0,0.0,0.075,0.0,0.0009060518989264477,0.0022446877616204386,0.0,-0.0009060518989264477,0.07275531223837955,0.0,0.0,0.0
23.8,0.0,0.0,0.08,0.0,0.0008941160758266798,0.002938766028126926,0.0,-0.0008941160758266798,0.07706123397187307,0.0,0.0,0.0
23.9,0.0,0.0,0.085,0.0,0.0008823374152750457,0.0036895841862429894,0.0,-0.0008823374152750457,0.08131041581375702,0.0,0.0,0.0
24.0,0.0,0.0,0.085,0.0,0.0008707180485591961,0.004626046381871982,0.0,-0.0008707180485591961,0.08037395361812802,0.0,0.0,0.0
24.1,0.0,0.0,0.085,0.0,0.0008592436583075442,0.005618428067329494,0.0,-0.0008592436583075442,0.07938157193267051,0.0,0.0,0.0
24.2,0.0,0.0,0.09,0.0,0.0008479246660861473,0.006663257857307899,0.0,-0.0008479246660861473,0.0833367421426921,0.0,0.0,0.0
24.3,0.0,0.0,0.095,0.0,0.0008367534945534891,0.007695311045036525,0.0,-0.0008367534945534891,0.08730468895496347,0.0,0.0,0.0
24.4,0.0,0.0,0.095,0.0,0.0008257296255626993,0.008713767067235301,0.0,-0.0008257296255626993,0.0862862329327647,0.0,0.0,0.0
24.5,0.0,0.0,0.095,0.0,0.000814853255451039,0.009783587826665708,0.0,-0.000814853255451039,0.0852164121733343,0.0,0.0,0.0
24.6,0.0,0.0,0.095,0.0,0.0008041166601336367,0.010905529362711358,0.0,-0.0008041166601336367,0.08409447063728864,0.0,0.0,0.0
24.7,0.0,0.0,0.095,0.0,0.0007935231367798466,0.01201338779789025,0.0,-0.0007935231367798466,0.08298661220210975,0.0,0.0,0.0
24.8,0.0,0.0,0.1,0.0,0.0007830716623971088,0.013106402343129816,0.0,-0.0007830716623971088,0.08689359765687019,0.0,0.0,0.0
24.9,0.0,0.0,0.1,0.0,0.0007727542976404149,0.01418539186256083,0.0,-0.0007727542976404149,0.08581460813743917,0.0,0.0,0.0
25.0,0.0,0.0,0.1,0.0,0.0007625743210339548,0.015250013337706264,0.0,-0.0007625743210339548,0.08474998666229375,0.0,0.0,0.0
25.1,0.0,0.0,0.1,0.0,0.0007525291199221427,0.016365536084980644,0.0,-0.0007525291199221427,0.08363446391501936,0.0,0.0,0.0
25.2,0.0,0.0,0.1,0.0,0.0007426168356321384,0.017467154560976136,0.0,-0.0007426168356321384,0.08253284543902387,0.0,0.0,0.0
25.3,0.0,0.0,0.1,0.0,0.0007328318289057489,0.01855463911180803,0.0,-0.0007328318289057489,0.08144536088819197,0.0,0.0,0.0
25.4,0.0,0.0,0.1,0.0,0.0007231775457154947,0.019627595479256344,0.0,-0.0007231775457154947,0.08037240452074366,0.0,0.0,0.0
25.5,0.0,0.0,0.1,0.0,0.0007136534520355893,0.02068608286517011,0.0,-0.0007136534520355893,0.0793139171348299,0.0,0.0,0.0
25.6,0.0,0.0,0.1,0.0,0.0007042500959603326,0.021731151732159587,0.0,-0.0007042500959603326,0.07826884826784042,0.0,0.0,0.0
25.7,0.0,0.0,0.1,0.0,0.0006949747071679818,0.022761998589232103,0.0,-0.0006949747071679818,0.0772380014107679,0.0,0.0,0.0
25.8,0.0,0.0,0.1,0.0,0.0006858164699353031,0.02377982547271724,0.0,-0.0006858164699353031,0.07622017452728276,0.0,0.0,0.0
25.9,0.0,0.0,0.1,0.0,0.0006767841837146209,0.024783654430318262,0.0,-0.0006767841837146209,0.07521634556968174,0.0,0.0,0.0
26.0,0.0,0.0,0.1,0.0,0.0006678677556098938,0.025774607164898086,0.0,-0.0006678677556098938,0.07422539283510192,0.0,0.0,0.0
26.1,0.0,0.0,0.1,0.0,0.0006590688601814749,0.026752497569403344,0.0,-0.0006590688601814749,0.07324750243059666,0.0,0.0,0.0
26.2,0.0,0.0,0.1,0.0,0.0006503860755257901,0.02771748367115377,0.0,-0.0006503860755257901,0.07228251632884623,0.0,0.0,0.0
26.3,0.0,0.0,0.1,0.0,0.0006418203904319932,0.02866945557823925,0.0,-0.0006418203904319932,0.07133054442176076,0.0,0.0,0.0
26.4,0.0,0.0,0.1,0.0,0.0006333631644365531,0.029609373573282336,0.0,-0.0006333631644365531,0.07039062642671767,0.0,0.0,0.0
26.5,0.0,0.0,0.1,0.0,0.0006250194689899963,0.030536674026126587,0.0,-0.0006250194689899963,0.06946332597387342,0.0,0.0,0.0
26.6,0.0,0.0,0.1,0.0,0.0006167880895226127,0.031451491921449894,0.0,-0.0006167880895226127,0.06854850807855012,0.0,0.0,0.0
26.7,0.0,0.0,0.1,0.0,0.0006086610361946665,0.032354715232938785,0.0,-0.0006086610361946665,0.06764528476706122,0.0,0.0,0.0
26.8,0.0,0.0,0.1,0.0,0.0006006413350779158,0.0332460076494552,0.0,-0.0006006413350779158,0.0667539923505448,0.0,0.0,0.0
26.9,0.0,0.0,0.1,0.0,0.0005927315033398842,0.03412508941838835,0.0,-0.0005927315033398842,0.06587491058161166,0.0,0.0,0.0
27.0,0.0,0.0,0.1,0.0,0.0005849236585337917,0.03499283657800154,0.0,-0.0005849236585337917,0.06500716342199847,0.0,0.0,0.0
27.1,0.0,0.0,0.1,0.0,0.0005772181449064532,0.03584921086944063,0.0,-0.0005772181449064532,0.06415078913055938,0.0,0.0,0.0
27.2,0.0,0.0,0.1,0.0,0.0005696140051878625,0.03669431868164511,0.0,-0.0005696140051878625,0.0633056813183549,0.0,0.0,0.0
27.3,0.0,0.0,0.1,0.0,0.0005621086172857028,0.03752845142834269,0.0,-0.0005621086172857028,0.062471548571657314,0.0,0.0,0.0
27.4,0.0,0.0,0.1,0.0,0.0005547051779722245,0.03835125382710791,0.0,-0.0005547051779722245,0.061648746172892094,0.0,0.0,0.0
27.5,0.0,0.0,0.1,0.0,0.0005473974866582228,0.03916341499815308,0.0,-0.0005473974866582228,0.060836585001846924,0.0,0.0,0.0
27.6,0.0,0.0,0.1,0.0,0.0005401865025082336,0.03996482834198469,0.0,-0.0005401865025082336,0.060035171658015314,0.0,0.0,0.0
27.7,0.0,0.0,0.1,0.0,0.0005330703284213178,0.04075570469834053,0.0,-0.0005330703284213178,0.05924429530165948,0.0,0.0,0.0
27.8,0.0,0.0,0.105,0.0,0.0005260479767814774,0.041536153828748666,0.0,-0.0005260479767814774,0.06346384617125134,0.0,0.0,0.0
27.9,0.0,0.0,0.11,0.0,0.000519117928833954,0.042306344524362174,0.0,-0.000519117928833954,0.06769365547563783,0.0,0.0,0.0
28.0,0.0,0.0,0.115,0.0,0.0005122796281923784,0.04306633862077123,0.0,-0.0005122796281923784,0.07193366137922877,0.0,0.0,0.0
28.1,0.0,0.0,0.115,0.0,0.000505530841912576,0.04388138672141192,0.0,-0.000505530841912576,0.0711186132785881,0.0,0.0,0.0
28.2,0.0,0.0,0.115,0.0,0.0004988713619155745,0.04475150404513586,0.0,-0.0004988713619155745,0.07024849595486415,0.0,0.0,0.0
28.3,0.0,0.0,0.115,0.0,0.0004922993868396683,0.04567605644659095,0.0,-0.0004922993868396683,0.06932394355340905,0.0,0.0,0.0
28.4,0.0,0.0,0.115,0.0,0.0004858140632853756,0.046589286309536695,0.0,-0.0004858140632853756,0.06841071369046331,0.0,0.0,0.0
28.5,0.0,0.0,0.115,0.0,0.00047941252936415984,0.047490728781481355,0.0,-0.00047941252936415984,0.06750927121851866,0.0,0.0,0.0
28.6,0.0,0.0,0.115,0.0,0.00047309862869693477,0.04837983118394069,0.0,-0.00047309862869693477,0.06662016881605931,0.0,0.0,0.0
28.7,0.0,0.0,0.115,0.0,0.0004668659613642739,0.04925749458154412,0.0,-0.0004668659613642739,0.06574250541845589,0.0,0.0,0.0
28.8,0.0,0.0,0.115,0.0,0.00046071567451699927,0.05012355743436016,0.0,-0.00046071567451699927,0.06487644256563985,0.0,0.0,0.0
28.9,0.0,0.0,0.115,0.0,0.000454646556490801,0.05097819036488402,0.0,-0.000454646556490801,0.06402180963511599,0.0,0.0,0.0
29.0,0.0,0.0,0.11,0.0,0.0004486557252100468,0.05182179921738019,0.0,-0.0004486557252100468,0.05817820078261981,0.0,0.0,0.0
29.1,0.0,0.0,0.11,0.0,0.0004427456826381316,0.05265403167371959,0.0,-0.0004427456826381316,0.05734596832628041,0.0,0.0,0.0
29.2,0.0,0.0,0.09,0.0,0.000436914136674699,0.053475210499819126,0.0,-0.000436914136674699,0.03652478950018087,0.0,0.0,0.0
29.3,0.0,0.0,0.07,0.0,0.00043115845390889247,0.054220706649250425,0.0,-0.00043115845390889247,0.015779293350749582,0.0,0.0,0.0
29.4,0.0,0.0,0.06,0.0,0.00042547868015147016,0.05495551467924553,0.0,-0.00042547868015147016,0.005044485320754466,0.0,0.0,0.0
29.5,0.0,0.0,0.04,0.0,0.0004198736176162764,0.055420645711416756,0.0,-0.0004198736176162764,-0.015420645711416756,0.0,0.0,0.0
29.6,0.0,0.0,0.035,0.0,0.0004143425101556158,0.05561621994082303,0.0,-0.0004143425101556158,-0.02061621994082303,0.0,0.0,0.0
29.7,0.0,0.0,0.035,0.0,0.00040888410847724366,0.05567575203354315,0.0,-0.00040888410847724366,-0.020675752033543146,0.0,0.0,0.0
29.8,0.0,0.0,0.02,0.0,0.00040349751138056106,0.055472735729561205,0.0,-0.00040349751138056106,-0.03547273572956121,0.0,0.0,0.0
29.9,0.0,0.0,0.015,0.0,0.0003981820852113485,0.055203954353252566,0.0,-0.0003981820852113485,-0.040203954353252566,0.0,0.0,0.0
30.0,0.0,0.0,0.015,0.0,0.0003929362098856556,0.054937788103935,0.0,-0.0003929362098856556,-0.039937788103935,0.0,0.0,0.0
30.1,0.0,0.0,-0.01,0.0,0.00038776030916858447,0.05448017793173445,0.0,-0.00038776030916858447,-0.06448017793173445,0.0,0.0,0.0
30.2,0.0,0.0,-0.02,0.0,0.0003826521780283941,0.053960990710115446,0.0,-0.0003826521780283941,-0.07396099071011544,0.0,0.0,0.0
30.3,0.0,0.0,-0.035,0.0,0.0003776112602352796,0.0534477449582794,0.0,-0.0003776112602352796,-0.0884477449582794,0.0,0.0,0.0
30.4,0.0,0.0,-0.04,0.0,0.0003726367526212332,0.05261624718155484,0.0,-0.0003726367526212332,-0.09261624718155484,0.0,0.0,0.0
30.5,0.0,0.0,-0.04,0.0,0.00036772779450579274,0.051661424215075774,0.0,-0.00036772779450579274,-0.09166142421507578,0.0,0.0,0.0
30.6,0.0,0.0,-0.04,0.0,0.00036288364010547187,0.050522442012331165,0.0,-0.00036288364010547187,-0.09052244201233117,0.0,0.0,0.0
30.7,0.0,0.0,-0.045,0.0,0.00035810328375582734,0.049330869665038565,0.0,-0.00035810328375582734,-0.09433086966503856,0.0,0.0,0.0
30.8,0.0,0.0,-0.045,0.0,0.0003533857549205678,0.04815406756311089,0.0,-0.0003533857549205678,-0.0931540675631109,0.0,0.0,0.0
30.9,0.0,0.0,-0.045,0.0,0.000348730321824987,0.04699274370499404,0.0,-0.000348730321824987,-0.09199274370499404,0.0,0.0,0.0
31.0,0.0,0.0,-0.05,0.0,0.00034413631720973253,0.04578174351509999,0.0,-0.00034413631720973253,-0.09578174351509999,0.0,0.0,0.0
31.1,0.0,0.0,-0.05,0.0,0.00033960272999870704,0.04458581330695076,0.0,-0.00033960272999870704,-0.09458581330695076,0.0,0.0,0.0
31.2,0.0,0.0,-0.055,0.0,0.0003351289575170787,0.043405650546841444,0.0,-0.0003351289575170787,-0.09840565054684144,0.0,0.0,0.0
31.3,0.0,0.0,-0.055,0.0,0.0003307141552266584,0.04217604422056019,0.0,-0.0003307141552266584,-0.0971760442205602,0.0,0.0,0.0
31.4,0.0,0.0,-0.055,0.0,0.0003263575137194815,0.04096178050192438,0.0,-0.0003263575137194815,-0.09596178050192439,0.0,0.0,0.0
31.5,0.0,0.0,-0.055,0.0,0.00032205820777518645,0.03969848548428537,0.0,-0.00032205820777518645,-0.09469848548428536,0.0,0.0,0.0
31.6,0.0,0.0,-0.055,0.0,0.00031781514482647844,0.03845086023215237,0.0,-0.00031781514482647844,-0.09345086023215238,0.0,0.0,0.0
31.7,0.0,0.0,-0.055,0.0,0.0003136289015892428,0.03721993090054604,0.0,-0.0003136289015892428,-0.09221993090054603,0.0,0.0,0.0
31.8,0.0,0.0,-0.055,0.0,0.0003094972707860882,0.036005059743517746,0.0,-0.0003094972707860882,-0.09100505974351775,0.0,0.0,0.0
31.9,0.0,0.0,-0.055,0.0,0.0003054200799798779,0.034806196206031974,0.0,-0.0003054200799798779,-0.08980619620603197,0.0,0.0,0.0
32.0,0.0,0.0,-0.055,0.0,0.0003013966542056221,0.03362314182228967,0.0,-0.0003013966542056221,-0.08862314182228967,0.0,0.0,0.0
32.1,0.0,0.0,-0.055,0.0,0.0002974260730197326,0.03245562594364979,0.0,-0.0002974260730197326,-0.08745562594364979,0.0,0.0,0.0
32.2,0.0,0.0,-0.055,0.0,0.000293508011961352,0.031303553165136576,0.0,-0.000293508011961352,-0.08630355316513658,0.0,0.0,0.0
32.3,0.0,0.0,-0.055,0.0,0.0002896412924447265,0.03016657693355862,0.0,-0.0002896412924447265,-0.08516657693355861,0.0,0.0,0.0
32.4,0.0,0.0,-0.055,0.0,0.0002858258805956784,0.029044687288499876,0.0,-0.0002858258805956784,-0.08404468728849987,0.0,0.0,0.0
32.5,0.0,0.0,-0.055,0.0,0.000282060502262232,0.027937509576328148,0.0,-0.000282060502262232,-0.08293750957632814,0.0,0.0,0.0
32.6,0.0,0.0,-0.055,0.0,0.00027834473787215013,0.02684492042536902,0.0,-0.00027834473787215013,-0.08184492042536902,0.0,0.0,0.0
32.7,0.0,0.0,-0.055,0.0,0.0002746779506093838,0.02576673258523923,0.0,-0.0002746779506093838,-0.08076673258523923,0.0,0.0,0.0
32.8,0.0,0.0,-0.055,0.0,0.00027105953281087635,0.024702767377746744,0.0,-0.00027105953281087635,-0.07970276737774674,0.0,0.0,0.0
32.9,0.0,0.0,-0.055,0.0,0.00026748863068253427,0.023652773751945997,0.0,-0.00026748863068253427,-0.078652773751946,0.0,0.0,0.0
33.0,0.0,0.0,-0.055,0.0,0.00026396477873963815,0.02261661483598478,0.0,-0.00026396477873963815,-0.07761661483598478,0.0,0.0,0.0
33.1,0.0,0.0,-0.055,0.0,0.0002604875209161039,0.021594156527481118,0.0,-0.0002604875209161039,-0.07659415652748111,0.0,0.0,0.0
33.2,0.0,0.0,-0.055,0.0,0.00025705599529820617,0.02058514538798024,0.0,-0.00025705599529820617,-0.07558514538798024,0.0,0.0,0.0
33.3,0.0,0.0,-0.055,0.0,0.0002536697134347334,0.019589437792526802,0.0,-0.0002536697134347334,-0.0745894377925268,0.0,0.0,0.0
33.4,0.0,0.0,-0.05,0.0,0.00025032788768347995,0.01860680214157939,0.0,-0.00025032788768347995,-0.0686068021415794,0.0,0.0,0.0
33.5,0.0,0.0,-0.05,0.0,0.0002470302411632661,0.01763715702056451,0.0,-0.0002470302411632661,-0.06763715702056451,0.0,0.0,0.0
33.6,0.0,0.0,-0.05,0.0,0.00024377595249165266,0.0166802609089099,0.0,-0.00024377595249165266,-0.06668026090890991,0.0,0.0,0.0
33.7,0.0,0.0,-0.045,0.0,0.00024056443671342638,0.015800944287823217,0.0,-0.00024056443671342638,-0.06080094428782322,0.0,0.0,0.0
33.8,0.0,0.0,-0.035,0.0,0.00023739531754508845,0.014934092201568168,0.0,-0.00023739531754508845,-0.04993409220156817,0.0,0.0,0.0
33.9,0.0,0.0,-0.02,0.0,0.00023426819943819224,0.014078739984322346,0.0,-0.00023426819943819224,-0.03407873998432234,0.0,0.0,0.0
34.0,0.0,0.0,-0.015,0.0,0.00023118191557018098,0.013299560243885945,0.0,-0.00023118191557018098,-0.028299560243885944,0.0,0.0,0.0
34.1,0.0,0.0,-0.01,0.0,0.00022813646555377846,0.012661544286753429,0.0,-0.00022813646555377846,-0.02266154428675343,0.0,0.0,0.0
34.2,0.0,0.0,-0.005,0.0,0.0002251312192130115,0.012228667081262383,0.0,-0.0002251312192130115,-0.017228667081262382,0.0,0.0,0.0
34.3,0.0,0.0,-0.005,0.0,0.00022216477118865903,0.011868985286417378,0.0,-0.00022216477118865903,-0.01686898528641738,0.0,0.0,0.0
34.4,0.0,0.0,0.0,0.0,0.00021923804736891596,0.011580010840068761,0.0,-0.00021923804736891596,-0.011580010840068761,0.0,0.0,0.0
34.5,0.0,0.0,0.0,0.0,0.00021635057773180833,0.011360765085835374,0.0,-0.00021635057773180833,-0.011360765085835374,0.0,0.0,0.0
34.6,0.0,0.0,0.0,0.0,0.00021350043936706008,0.011145221636373317,0.0,-0.00021350043936706008,-0.011145221636373317,0.0,0.0,0.0
34.7,0.0,0.0,0.0,0.0,0.00021068773917550407,0.01099752419794649,0.0,-0.00021068773917550407,-0.01099752419794649,0.0,0.0,0.0
34.8,0.0,0.0,0.0,0.0,0.0002079118307378535,0.010852615293442065,0.0,-0.0002079118307378535,-0.010852615293442065,0.0,0.0,0.0
34.9,0.0,0.0,0.0,0.0,0.00020517337467455514,0.010709672771304838,0.0,-0.00020517337467455514,-0.010709672771304838,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0002024706180155286,0.010568593843049008,0.0,-0.0002024706180155286,-0.010568593843049008,0.0,0.0,0.0
35.1,0.0,0.0,0.0,0.0,0.00019980333173762486,0.01042936640542923,0.0,-0.00019980333173762486,-0.01042936640542923,0.0,0.0,0.0
35.2,0.0,0.0,0.0,0.0,0.00019717124210397657,0.010291976167926252,0.0,-0.00019717124210397657,-0.010291976167926252,0.0,0.0,0.0
35.3,0.0,0.0,0.0,0.0,0.00019457380780451574,0.01015639487512439,0.0,-0.00019457380780451574,-0.01015639487512439,0.0,0.0,0.0
35.4,0.0,0.0,0.0,0.0,0.00019201041361205782,0.0100225904132959,0.0,-0.00019201041361205782,-0.0100225904132959,0.0,0.0,0.0
35.5,0.0,0.0,0.0,0.0,0.00018948035313631618,0.009890525910167125,0.0,-0.00018948035313631618,-0.009890525910167125,0.0,0.0,0.0
35.6,0.0,0.0,0.0,0.0,0.0001869848964086457,0.009760267659038738,0.0,-0.0001869848964086457,-0.009760267659038738,0.0,0.0,0.0
35.7,0.0,0.0,0.0,0.0,0.0001845216077750603,0.009631688523252723,0.0,-0.0001845216077750603,-0.009631688523252723,0.0,0.0,0.0
35.8,0.0,0.0,0.0,0.0,0.00018209021222105834,0.009504774147557946,0.0,-0.00018209021222105834,-0.009504774147557946,0.0,0.0,0.0
35.9,0.0,0.0,0.0,0.0,0.00017969206164763994,0.009379595098699973,0.0,-0.00017969206164763994,-0.009379595098699973,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.00017732491488032308,0.009256034391493181,0.0,-0.00017732491488032308,-0.009256034391493181,0.0,0.0,0.0
36.1,0.0,0.0,0.0,0.0,0.0001749889224238578,0.009134099882008691,0.0,-0.0001749889224238578,-0.009134099882008691,0.0,0.0,0.0
36.2,0.02,0.0,0.0,0.0,0.00017268372038393612,0.009013772575632958,0.02,-0.00017268372038393612,-0.009013772575632958,0.0,0.0,0.0
36.3,0.03,0.0,0.0,0.0,0.00017040885972897119,0.008895029033743083,0.03,-0.00017040885972897119,-0.008895029033743083,0.0,0.0,0.0
36.4,0.04,0.0,0.0,0.0,0.000168163473964065,0.008777824026899191,0.04,-0.000168163473964065,-0.008777824026899191,0.0,0.0,0.0
36.5,0.05,0.0,0.0,0.00025994601359999997,0.0001659486187756316,0.008662212659990303,0.0497400539864,-0.0001659486187756316,-0.008662212659990303,0.0,0.0,0.0
36.6,0.055,0.0,0.0,0.0006499570116,0.0001637624319653692,0.008548097729690325,0.0543500429884,-0.0001637624319653692,-0.008548097729690325,0.0,0.0,0.0
36.7,0.065,0.0,0.0,0.00116657183944582,0.00016160512445015132,0.008435490245472105,0.06383342816055418,-0.00016160512445015132,-0.008435490245472105,0.0,0.0,0.0
36.8,0.075,0.0,0.0,0.001808293082821202,0.00015947564643766621,0.008324335410107919,0.0731917069171788,-0.00015947564643766621,-0.008324335410107919,0.0,0.0,0.0
36.9,0.08,0.0,0.0,0.0025079619280831567,0.00015737527730502935,0.008214700004729953,0.07749203807191685,-0.00015737527730502935,-0.008214700004729953,0.0,0.0,0.0
37.0,0.08,0.0,0.0,0.003329434656856502,0.00015530214301505454,0.008106486208044127,0.0766705653431435,-0.00015530214301505454,-0.008106486208044127,0.0,0.0,0.0
37.1,0.085,0.0,0.0,0.004271790883189192,0.00015325635183048196,0.007999699671166344,0.08072820911681082,-0.00015325635183048196,-0.007999699671166344,0.0,0.0,0.0
37.2,0.085,0.0,0.0,0.005268545729156744,0.0001512373480192202,0.007894311385903624,0.07973145427084326,-0.0001512373480192202,-0.007894311385903624,0.0,0.0,0.0
37.3,0.085,0.0,0.0,0.006253012900529975,0.00014924501452895093,0.007790315242340258,0.07874698709947003,-0.00014924501452895093,-0.007790315242340258,0.0,0.0,0.0
37.4,0.09,0.0,0.0,0.007289703184744314,0.00014727858495939517,0.007687671235791368,0.08271029681525568,-0.00014727858495939517,-0.007687671235791368,0.0,0.0,0.0
37.5,0.095,0.0,0.0,0.00831349706046014,0.00014533824238269628,0.007586388922286103,0.08668650293953986,-0.00014533824238269628,-0.007586388922286103,0.0,0.0,0.0
37.6,0.095,0.0,0.0,0.009323735636850584,0.00014342361183694124,0.007486448729502294,0.08567626436314942,-0.00014342361183694124,-0.007486448729502294,0.0,0.0,0.0
37.7,0.1,0.0,0.0,0.010385593316295676,0.0001415343336424108,0.00738783188282018,0.08961440668370432,-0.0001415343336424108,-0.00738783188282018,0.0,0.0,0.0
37.8,0.1,0.0,0.0,0.011499167218411111,0.00013967019084538374,0.0072905270576545675,0.08850083278158889,-0.00013967019084538374,-0.0072905270576545675,0.0,0.0,0.0
37.9,0.1,0.0,0.0,0.01259942700514985,0.00013782978869812624,0.007194461450739205,0.08740057299485016,-0.00013782978869812624,-0.007194461450739205,0.0,0.0,0.0
38.0,0.1,0.0,0.0,0.013749643496125848,0.00013601454073086026,0.0070997088457516785,0.08625035650387416,-0.00013601454073086026,-0.0070997088457516785,0.0,0.0,0.0
38.1,0.1,0.0,0.0,0.014886044202583888,0.00013422244871269076,0.007006164938714743,0.08511395579741612,-0.00013422244871269076,-0.007006164938714743,0.0,0.0,0.0
38.2,0.1,0.0,0.0,0.016007103660340017,0.00013245456747185393,0.006913884789722115,0.08399289633965999,-0.00013245456747185393,-0.006913884789722115,0.0,0.0,0.0
38.3,0.1,0.0,0.0,0.017113615536075252,0.0001307096276191657,0.0068228021389932555,0.08288638446392475,-0.0001307096276191657,-0.0068228021389932555,0.0,0.0,0.0
38.4,0.1,0.0,0.0,0.018205492200151656,0.0001289877671098197,0.006732924187535522,0.08179450779984834,-0.0001289877671098197,-0.006732924187535522,0.0,0.0,0.0
38.5,0.1,0.0,0.0,0.019283295214084176,0.00012728810037312846,0.006644204710187915,0.08071670478591583,-0.00012728810037312846,-0.006644204710187915,0.0,0.0,0.0
38.6,0.1,0.0,0.0,0.020346632619843024,0.00012561124551645756,0.006556675971017994,0.07965336738015698,-0.00012561124551645756,-0.006556675971017994,0.0,0.0,0.0
38.7,0.1,0.0,0.0,0.021395674000523356,0.0001239569351117679,0.006470324010774017,0.07860432599947664,-0.0001239569351117679,-0.006470324010774017,0.0,0.0,0.0
38.8,0.1,0.0,0.0,0.022431529919703656,0.00012232341782978233,0.0063850574132890475,0.07756847008029635,-0.00012232341782978233,-0.0063850574132890475,0.0,0.0,0.0
38.9,0.1,0.0,0.0,0.02345302032294509,0.00012071255458501976,0.006300973314878074,0.07654697967705491,-0.00012071255458501976,-0.006300973314878074,0.0,0.0,0.0
39.0,0.1,0.0,0.0,0.024461416070889662,0.00011912234126398982,0.006217967104503194,0.07553858392911034,-0.00011912234126398982,-0.006217967104503194,0.0,0.0,0.0
39.1,0.1,0.0,0.0,0.025456506237752467,0.00011755311049105511,0.006136056144544318,0.07454349376224753,-0.00011755311049105511,-0.006136056144544318,0.0,0.0,0.0
39.2,0.1,0.0,0.0,0.0264385050497664,0.00011600452443713418,0.006055222800944787,0.0735614949502336,-0.00011600452443713418,-0.006055222800944787,0.0,0.0,0.0
39.3,0.1,0.0,0.0,0.027407812105137822,0.00011447595294646515,0.005975434180732916,0.07259218789486219,-0.00011447595294646515,-0.005975434180732916,0.0,0.0,0.0
39.4,0.1,0.0,0.0,0.028364130598538585,0.00011296786407317017,0.005896714715472958,0.07163586940146142,-0.00011296786407317017,-0.005896714715472958,0.0,0.0,0.0
39.5,0.1,0.0,0.0,0.029307600401913114,0.00011148003724290656,0.005819052891589942,0.07069239959808689,-0.00011148003724290656,-0.005819052891589942,0.0,0.0,0.0
39.6,0.1,0.0,0.0,0.030238838784768372,0.0001100114990380507,0.0057423978984743876,0.06976116121523163,-0.0001100114990380507,-0.0057423978984743876,0.0,0.0,0.0
39.7,0.1,0.0,0.0,0.031158028540208646,0.00010856196119873037,0.005666734689491178,0.06884197145979136,-0.00010856196119873037,-0.005666734689491178,0.0,0.0,0.0
39.8,0.1,0.0,0.0,0.032064919618461384,0.00010713181804679795,0.005592083847515706,0.06793508038153862,-0.00010713181804679795,-0.005592083847515706,0.0,0.0,0.0
39.9,0.1,0.0,0.0,0.03295970141869183,0.00010572077090479848,0.0055184297821342,0.06704029858130817,-0.00010572077090479848,-0.0055184297821342,0.0,0.0,0.0
40.0,0.105,0.0,0.0,0.033842837892913875,0.00010432808813272424,0.005445734303084011,0.07115716210708611,-0.00010432808813272424,-0.005445734303084011,0.0,0.0,0.0
40.1,0.105,0.0,0.0,0.03471436542615595,0.00010295371235235148,0.005373994415327396,0.07028563457384404,-0.00010295371235235148,-0.005373994415327396,0.0,0.0,0.0
40.2,0.105,0.0,0.0,0.035574636350366784,0.00010159708794555161,0.005303181116620029,0.06942536364963321,-0.00010159708794555161,-0.005303181116620029,0.0,0.0,0.0
40.3,0.105,0.0,0.0,0.03648811249123852,0.00010025903699931965,0.005233337318390934,0.06851188750876147,-0.00010025903699931965,-0.005233337318390934,0.0,0.0,0.0
40.4,0.105,0.0,0.0,0.03739089277898668,9.893790818604127e-05,0.005164376824376033,0.06760910722101332,-9.893790818604127e-05,-0.005164376824376033,0.0,0.0,0.0
40.5,0.105,0.0,0.0,0.03828148038391208,9.76346386531163e-05,0.005096348551945844,0.0667185196160879,-9.76346386531163e-05,-0.005096348551945844,0.0,0.0,0.0
